2.0,2.4,-1.2
0.0,-0.8,2.0
3.6,5.6,-1.8
1.8,3.6,-0.8
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.2,3.4,2.4
4.0,7.8,-0.4
2.2,3.4,2.4
0.2,0.4,-0.2
3.6,5.6,-1.8
1.6,2.4,1.4
1.6,2.4,1.4
4.0,7.8,-0.4
1.4,1.4,-2.2
4.0,7.8,-0.4
1.8,3.6,-0.8
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
3.6,5.6,-1.8
3.8,6.6,1.8
1.4,1.4,-2.2
1.8,3.6,-0.8
3.6,5.6,-1.8
4.0,7.8,-0.4
3.8,6.6,1.8
0.0,-0.8,2.0
2.0,2.4,-1.2
-0.2,-1.8,-1.6
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.0,2.4,-1.2
0.2,0.4,-0.2
4.0,7.8,-0.4
2.2,3.4,2.4
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.0,2.4,-1.2
2.4,4.6,0.2
1.6,2.4,1.4
1.8,3.6,-0.8
3.8,6.6,1.8
4.0,7.8,-0.4
4.0,7.8,-0.4
-0.2,-1.8,-1.6
2.2,3.4,2.4
1.4,1.4,-2.2
0.0,-0.8,2.0
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.0,2.4,-1.2
1.8,3.6,-0.8
2.4,4.6,0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
0.0,-0.8,2.0
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
1.8,3.6,-0.8
3.6,5.6,-1.8
1.4,1.4,-2.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.0,2.4,-1.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
2.4,4.6,0.2
1.4,1.4,-2.2
2.4,4.6,0.2
0.0,-0.8,2.0
1.8,3.6,-0.8
3.6,5.6,-1.8
1.8,3.6,-0.8
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
4.0,7.8,-0.4
-0.2,-1.8,-1.6
0.2,0.4,-0.2
2.2,3.4,2.4
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
0.0,-0.8,2.0
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
1.6,2.4,1.4
4.0,7.8,-0.4
-0.2,-1.8,-1.6
2.0,2.4,-1.2
1.8,3.6,-0.8
3.8,6.6,1.8
1.4,1.4,-2.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
-0.2,-1.8,-1.6
0.0,-0.8,2.0
3.6,5.6,-1.8
3.8,6.6,1.8
2.4,4.6,0.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.2,3.4,2.4
0.2,0.4,-0.2
2.2,3.4,2.4
1.4,1.4,-2.2
4.0,7.8,-0.4
1.4,1.4,-2.2
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.4,4.6,0.2
-0.2,-1.8,-1.6
0.2,0.4,-0.2
3.8,6.6,1.8
4.0,7.8,-0.4
3.8,6.6,1.8
1.6,2.4,1.4
2.4,4.6,0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
2.2,3.4,2.4
2.0,2.4,-1.2
2.4,4.6,0.2
3.6,5.6,-1.8
1.8,3.6,-0.8
1.4,1.4,-2.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.2,3.4,2.4
4.0,7.8,-0.4
3.6,5.6,-1.8
1.6,2.4,1.4
4.0,7.8,-0.4
1.6,2.4,1.4
3.6,5.6,-1.8
2.2,3.4,2.4
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.4,4.6,0.2
0.2,0.4,-0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
2.0,2.4,-1.2
2.2,3.4,2.4
0.0,-0.8,2.0
4.0,7.8,-0.4
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.2,3.4,2.4
0.2,0.4,-0.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
3.6,5.6,-1.8
3.8,6.6,1.8
4.0,7.8,-0.4
4.0,7.8,-0.4
1.4,1.4,-2.2
2.2,3.4,2.4
2.0,2.4,-1.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
0.0,-0.8,2.0
2.0,2.4,-1.2
-0.2,-1.8,-1.6
0.2,0.4,-0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
2.2,3.4,2.4
0.0,-0.8,2.0
2.0,2.4,-1.2
0.2,0.4,-0.2
3.6,5.6,-1.8
1.6,2.4,1.4
4.0,7.8,-0.4
1.6,2.4,1.4
0.2,0.4,-0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
2.4,4.6,0.2
0.2,0.4,-0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
2.4,4.6,0.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.2,3.4,2.4
2.0,2.4,-1.2
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
-0.2,-1.8,-1.6
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.2,3.4,2.4
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
3.8,6.6,1.8
1.4,1.4,-2.2
0.0,-0.8,2.0
2.4,4.6,0.2
2.2,3.4,2.4
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.0,2.4,-1.2
1.4,1.4,-2.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
4.0,7.8,-0.4
3.8,6.6,1.8
1.4,1.4,-2.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.2,3.4,2.4
0.2,0.4,-0.2
2.0,2.4,-1.2
2.4,4.6,0.2
1.4,1.4,-2.2
1.8,3.6,-0.8
0.0,-0.8,2.0
-0.2,-1.8,-1.6
1.6,2.4,1.4
2.4,4.6,0.2
2.4,4.6,0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
1.8,3.6,-0.8
3.6,5.6,-1.8
1.6,2.4,1.4
2.4,4.6,0.2
2.2,3.4,2.4
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
0.0,-0.8,2.0
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
3.6,5.6,-1.8
0.2,0.4,-0.2
0.0,-0.8,2.0
2.2,3.4,2.4
0.2,0.4,-0.2
2.4,4.6,0.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.0,2.4,-1.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
-0.2,-1.8,-1.6
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
1.4,1.4,-2.2
4.0,7.8,-0.4
4.0,7.8,-0.4
3.6,5.6,-1.8
3.8,6.6,1.8
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
3.6,5.6,-1.8
4.0,7.8,-0.4
1.4,1.4,-2.2
2.2,3.4,2.4
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
2.2,3.4,2.4
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.0,2.4,-1.2
2.4,4.6,0.2
2.2,3.4,2.4
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
-0.2,-1.8,-1.6
0.2,0.4,-0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
3.6,5.6,-1.8
1.8,3.6,-0.8
2.2,3.4,2.4
2.4,4.6,0.2
1.4,1.4,-2.2
4.0,7.8,-0.4
4.0,7.8,-0.4
3.6,5.6,-1.8
0.2,0.4,-0.2
2.2,3.4,2.4
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
0.2,0.4,-0.2
0.0,-0.8,2.0
2.4,4.6,0.2
3.8,6.6,1.8
1.8,3.6,-0.8
4.0,7.8,-0.4
2.0,2.4,-1.2
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
0.2,0.4,-0.2
2.2,3.4,2.4
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.2,0.4,-0.2
1.6,2.4,1.4
2.0,2.4,-1.2
2.2,3.4,2.4
1.8,3.6,-0.8
1.6,2.4,1.4
2.4,4.6,0.2
0.0,-0.8,2.0
2.2,3.4,2.4
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.0,2.4,-1.2
2.4,4.6,0.2
1.4,1.4,-2.2
2.4,4.6,0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
3.6,5.6,-1.8
1.8,3.6,-0.8
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.4,4.6,0.2
3.8,6.6,1.8
1.4,1.4,-2.2
1.6,2.4,1.4
3.8,6.6,1.8
1.4,1.4,-2.2
3.8,6.6,1.8
1.6,2.4,1.4
1.6,2.4,1.4
3.6,5.6,-1.8
1.8,3.6,-0.8
3.6,5.6,-1.8
0.0,-0.8,2.0
1.6,2.4,1.4
-0.2,-1.8,-1.6
3.8,6.6,1.8
2.4,4.6,0.2
0.0,-0.8,2.0
4.0,7.8,-0.4
3.8,6.6,1.8
3.6,5.6,-1.8
3.8,6.6,1.8
-0.2,-1.8,-1.6
2.4,4.6,0.2
1.6,2.4,1.4
2.4,4.6,0.2
0.2,0.4,-0.2
2.2,3.4,2.4
2.2,3.4,2.4
2.4,4.6,0.2
0.2,0.4,-0.2
2.4,4.6,0.2
3.8,6.6,1.8
3.6,5.6,-1.8
0.2,0.4,-0.2
2.2,3.4,2.4
2.4,4.6,0.2
2.2,3.4,2.4
0.2,0.4,-0.2
-0.2,-1.8,-1.6
0.0,-0.8,2.0
0.2,0.4,-0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
3.6,5.6,-1.8
0.0,-0.8,2.0
2.4,4.6,0.2
2.2,3.4,2.4
2.4,4.6,0.2
0.2,0.4,-0.2
2.4,4.6,0.2
0.2,0.4,-0.2
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.0,2.4,-1.2
0.0,-0.8,2.0
2.2,3.4,2.4
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
2.2,3.4,2.4
2.4,4.6,0.2
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
2.2,3.4,2.4
0.2,0.4,-0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
0.2,0.4,-0.2
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
1.8,3.6,-0.8
3.6,5.6,-1.8
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.4,4.6,0.2
0.2,0.4,-0.2
0.0,-0.8,2.0
2.4,4.6,0.2
0.0,-0.8,2.0
0.2,0.4,-0.2
2.2,3.4,2.4
1.4,1.4,-2.2
1.8,3.6,-0.8
3.6,5.6,-1.8
-0.2,-1.8,-1.6
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
2.0,2.4,-1.2
2.4,4.6,0.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
2.0,2.4,-1.2
0.2,0.4,-0.2
0.2,0.4,-0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
3.8,6.6,1.8
4.0,7.8,-0.4
1.4,1.4,-2.2
1.8,3.6,-0.8
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
0.0,-0.8,2.0
0.2,0.4,-0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
0.0,-0.8,2.0
2.0,2.4,-1.2
0.2,0.4,-0.2
2.2,3.4,2.4
2.4,4.6,0.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.0,2.4,-1.2
2.2,3.4,2.4
2.4,4.6,0.2
-0.2,-1.8,-1.6
3.6,5.6,-1.8
1.6,2.4,1.4
1.4,1.4,-2.2
3.8,6.6,1.8
1.4,1.4,-2.2
2.2,3.4,2.4
2.4,4.6,0.2
0.0,-0.8,2.0
2.0,2.4,-1.2
0.0,-0.8,2.0
-0.2,-1.8,-1.6
1.6,2.4,1.4
3.6,5.6,-1.8
4.0,7.8,-0.4
1.4,1.4,-2.2
4.0,7.8,-0.4
1.4,1.4,-2.2
2.4,4.6,0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.0,2.4,-1.2
-0.2,-1.8,-1.6
2.4,4.6,0.2
1.4,1.4,-2.2
4.0,7.8,-0.4
1.8,3.6,-0.8
1.4,1.4,-2.2
3.8,6.6,1.8
2.0,2.4,-1.2
0.0,-0.8,2.0
3.8,6.6,1.8
1.4,1.4,-2.2
3.8,6.6,1.8
4.0,7.8,-0.4
1.4,1.4,-2.2
4.0,7.8,-0.4
1.4,1.4,-2.2
0.0,-0.8,2.0
4.0,7.8,-0.4
2.2,3.4,2.4
2.2,3.4,2.4
2.0,2.4,-1.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
2.4,4.6,0.2
0.0,-0.8,2.0
2.4,4.6,0.2
0.2,0.4,-0.2
2.0,2.4,-1.2
2.4,4.6,0.2
0.0,-0.8,2.0
0.0,-0.8,2.0
2.0,2.4,-1.2
2.2,3.4,2.4
1.6,2.4,1.4
4.0,7.8,-0.4
3.6,5.6,-1.8
1.8,3.6,-0.8
2.0,2.4,-1.2
2.4,4.6,0.2
2.0,2.4,-1.2
-0.2,-1.8,-1.6
2.2,3.4,2.4
0.2,0.4,-0.2
0.2,0.4,-0.2
2.2,3.4,2.4
0.2,0.4,-0.2
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
-0.2,-1.8,-1.6
0.0,-0.8,2.0
2.4,4.6,0.2
3.6,5.6,-1.8
1.6,2.4,1.4
2.2,3.4,2.4
-0.2,-1.8,-1.6
2.4,4.6,0.2
1.4,1.4,-2.2
2.4,4.6,0.2
2.0,2.4,-1.2
2.4,4.6,0.2
0.2,0.4,-0.2
-0.2,-1.8,-1.6
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.2,0.4,-0.2
2.0,2.4,-1.2
0.0,-0.8,2.0
2.4,4.6,0.2
